date,close
2017-07-13,274.11
2017-07-14,278.04
2017-07-17,283.11
2017-07-18,282.97
2017-07-19,286.53
2017-07-20,290.29
2017-07-21,288.99
2017-07-24,288.14
2017-07-25,289.00
2017-07-26,293.43
2017-07-27,288.93
2017-07-28,288.07
2017-07-31,288.16
2017-08-01,284.95
2017-08-02,288.70
2017-08-03,288.33
2017-08-04,286.44
2017-08-07,287.04
2017-08-08,286.98
2017-08-09,284.95
2017-08-10,285.00
2017-08-11,280.35
2017-08-14,279.44
2017-08-15,273.82
2017-08-16,273.75
2017-08-17,273.79
2017-08-18,277.17
2017-08-21,273.14
2017-08-22,275.50
2017-08-23,273.23
2017-08-24,274.86
2017-08-25,270.60
2017-08-28,270.19
2017-08-29,271.33
2017-08-30,272.03
2017-08-31,269.04
2017-09-01,273.34
2017-09-04,274.33
2017-09-05,270.91
2017-09-06,269.90
2017-09-07,264.58
2017-09-08,264.42
2017-09-11,266.07
2017-09-12,266.79
2017-09-13,270.65
2017-09-14,272.87
2017-09-15,276.42
2017-09-18,276.12
2017-09-19,273.44
2017-09-20,275.71
2017-09-21,278.24
2017-09-22,279.75
2017-09-25,282.11
2017-09-26,283.40
2017-09-27,283.73
2017-09-28,287.73
2017-09-29,290.36
2017-10-02,289.08
2017-10-03,292.43
2017-10-04,292.18
2017-10-05,293.05
2017-10-06,291.03
2017-10-09,290.72
2017-10-10,289.82
2017-10-11,290.84
2017-10-12,291.12
2017-10-13,291.80
2017-10-16,289.33
2017-10-17,289.57
2017-10-18,289.13
2017-10-19,289.47
2017-10-20,291.35
2017-10-23,292.15
2017-10-24,288.42
2017-10-25,288.80
2017-10-26,283.24
2017-10-27,284.38
2017-10-30,282.06
2017-10-31,280.38
2017-11-01,282.49
2017-11-02,277.21
2017-11-03,278.55
2017-11-06,279.20
2017-11-07,274.43
2017-11-08,270.86
2017-11-09,265.67
2017-11-10,263.05
2017-11-13,262.48
2017-11-14,260.37
2017-11-15,262.07
2017-11-16,261.85
2017-11-17,260.25
2017-11-20,255.18
2017-11-21,250.94
2017-11-22,252.28
2017-11-23,251.62
2017-11-24,254.08
2017-11-27,249.76
2017-11-28,245.12
2017-11-29,244.34
2017-11-30,241.90
2017-12-01,244.87
2017-12-04,245.72
2017-12-05,244.58
2017-12-06,245.47
2017-12-07,246.66
2017-12-08,247.12
2017-12-11,251.02
2017-12-12,250.81
2017-12-13,252.92
2017-12-14,255.38
2017-12-15,258.23
2017-12-18,259.55
2017-12-19,257.99
2017-12-20,259.66
2017-12-21,258.67
2017-12-22,256.80
2017-12-25,257.43
2017-12-26,256.20
2017-12-27,257.34
2017-12-28,262.81
2017-12-29,262.44
2018-01-01,264.69
2018-01-02,262.64
2018-01-03,260.79
2018-01-04,258.07
2018-01-05,260.85
2018-01-08,258.39
2018-01-09,257.23
2018-01-10,255.40
2018-01-11,255.89
2018-01-12,253.78
2018-01-15,253.80
2018-01-16,253.53
2018-01-17,256.64
2018-01-18,254.44
2018-01-19,253.53
2018-01-22,254.34
2018-01-23,254.58
2018-01-24,255.47
2018-01-25,256.76
2018-01-26,255.90
2018-01-29,255.54
2018-01-30,259.10
2018-01-31,259.45
2018-02-01,258.01
2018-02-02,256.72
2018-02-05,256.15
2018-02-06,253.77
2018-02-07,254.41
2018-02-08,256.24
2018-02-09,253.78
2018-02-12,253.98
2018-02-13,257.02
2018-02-14,261.62
2018-02-15,262.73
2018-02-16,259.78
2018-02-19,261.67
2018-02-20,258.00
2018-02-21,257.57
2018-02-22,258.42
2018-02-23,258.20
2018-02-26,261.04
2018-02-27,258.32
2018-02-28,258.10
2018-03-01,251.22
2018-03-02,247.52
2018-03-05,247.00
2018-03-06,243.64
2018-03-07,240.07
2018-03-08,240.83
2018-03-09,242.79
2018-03-12,242.39
2018-03-13,240.02
2018-03-14,239.73
2018-03-15,239.54
2018-03-16,242.60
2018-03-19,236.53
2018-03-20,242.34
2018-03-21,240.24
2018-03-22,237.75
2018-03-23,238.12
2018-03-26,234.99
2018-03-27,232.62
2018-03-28,234.67
2018-03-29,234.91
2018-03-30,237.73
2018-04-02,236.19
2018-04-03,230.05
2018-04-04,226.67
2018-04-05,235.67
2018-04-06,236.71
2018-04-09,239.74
2018-04-10,233.22
2018-04-11,234.45
2018-04-12,232.17
2018-04-13,237.67
2018-04-16,242.34
2018-04-17,243.00
2018-04-18,240.91
2018-04-19,237.17
2018-04-20,232.60
2018-04-23,230.11
2018-04-24,225.34
2018-04-25,220.36
2018-04-26,214.66
2018-04-27,212.51
2018-04-30,211.80
2018-05-01,213.19
2018-05-02,215.94
2018-05-03,215.25
2018-05-04,217.07
2018-05-07,214.06
2018-05-08,217.47
2018-05-09,215.67
2018-05-10,215.46
2018-05-11,214.84
2018-05-14,214.94
2018-05-15,214.68
2018-05-16,211.35
2018-05-17,212.04
2018-05-18,209.29
2018-05-21,210.87
2018-05-22,208.94
2018-05-23,208.23
2018-05-24,209.41
2018-05-25,206.90
2018-05-28,205.85
2018-05-29,205.96
2018-05-30,204.66
2018-05-31,209.05
2018-06-01,213.41
2018-06-04,216.38
2018-06-05,212.60
2018-06-06,212.79
2018-06-07,213.90
2018-06-08,211.60
2018-06-11,211.08
2018-06-12,211.09
2018-06-13,208.05
2018-06-14,207.99
2018-06-15,206.96
2018-06-18,210.85
2018-06-19,211.31
2018-06-20,210.25
2018-06-21,210.80
2018-06-22,206.16
2018-06-25,204.55
2018-06-26,204.04
2018-06-27,202.91
2018-06-28,205.03
2018-06-29,202.31
2018-07-02,202.11
2018-07-03,202.07
2018-07-04,202.95
2018-07-05,203.35
2018-07-06,207.20
2018-07-09,206.29
2018-07-10,206.97
2018-07-11,206.36
2018-07-12,205.75
2018-07-13,203.90
2018-07-16,205.30
2018-07-17,205.71
2018-07-18,204.93
2018-07-19,203.94
2018-07-20,204.67
2018-07-23,202.16
2018-07-24,202.26
2018-07-25,200.86
2018-07-26,203.49
2018-07-27,203.07
2018-07-30,202.50
2018-07-31,202.02
2018-08-01,202.01
2018-08-02,205.90
2018-08-03,205.74
2018-08-06,209.17
2018-08-07,211.45
2018-08-08,213.83
2018-08-09,213.00
2018-08-10,214.75
2018-08-13,216.30
2018-08-14,218.04
2018-08-15,217.88
2018-08-16,214.71
2018-08-17,212.84
2018-08-20,211.69
2018-08-21,212.52
2018-08-22,212.27
2018-08-23,210.52
2018-08-24,210.22
2018-08-27,206.90
2018-08-28,209.03
2018-08-29,209.47
2018-08-30,210.08
2018-08-31,208.21
2018-09-03,208.60
2018-09-04,208.99
2018-09-05,207.92
2018-09-06,211.46
2018-09-07,210.18
2018-09-10,210.34
2018-09-11,209.04
2018-09-12,205.33
2018-09-13,201.38
2018-09-14,201.85
2018-09-17,202.47
2018-09-18,203.51
2018-09-19,203.62
2018-09-20,203.60
2018-09-21,204.03
2018-09-24,204.01
2018-09-25,206.29
2018-09-26,208.79
2018-09-27,209.39
2018-09-28,210.00
2018-10-01,206.66
2018-10-02,204.54
2018-10-03,206.92
2018-10-04,207.29
2018-10-05,207.65
2018-10-08,208.96
2018-10-09,208.03
2018-10-10,207.21
2018-10-11,207.32
2018-10-12,208.85
2018-10-15,210.91
2018-10-16,208.47
2018-10-17,209.18
2018-10-18,210.35
2018-10-19,208.65
2018-10-22,207.05
2018-10-23,204.68
2018-10-24,205.02
2018-10-25,207.55
2018-10-26,205.41
2018-10-29,204.03
2018-10-30,208.16
2018-10-31,207.93
2018-11-01,206.66
2018-11-02,203.78
2018-11-05,208.16
2018-11-06,206.84
2018-11-07,208.98
2018-11-08,208.36
2018-11-09,207.79
2018-11-12,207.75
2018-11-13,209.83
2018-11-14,211.20
2018-11-15,211.48
2018-11-16,213.18
2018-11-19,210.04
2018-11-20,210.40
2018-11-21,207.19
2018-11-22,212.42
2018-11-23,214.85
2018-11-26,210.70
2018-11-27,217.66
2018-11-28,223.75
2018-11-29,226.69
2018-11-30,224.39
2018-12-03,222.50
2018-12-04,222.21
2018-12-05,221.83
2018-12-06,216.78
2018-12-07,215.71
2018-12-10,217.14
2018-12-11,216.66
2018-12-12,215.52
2018-12-13,215.08
2018-12-14,212.42
2018-12-17,213.06
2018-12-18,212.76
2018-12-19,211.17
2018-12-20,210.00
2018-12-21,206.42
2018-12-24,211.04
2018-12-25,207.14
2018-12-26,208.96
2018-12-27,209.61
2018-12-28,208.01
2018-12-31,211.89
2019-01-01,214.20
2019-01-02,209.77
2019-01-03,206.12
2019-01-04,210.19
2019-01-07,210.30
2019-01-08,216.68
2019-01-09,216.25
2019-01-10,211.37
2019-01-11,214.30
2019-01-14,214.63
2019-01-15,215.59
2019-01-16,219.35
2019-01-17,220.35
2019-01-18,221.63
2019-01-21,222.25
2019-01-22,219.42
2019-01-23,214.05
2019-01-24,213.06
2019-01-25,212.19
2019-01-28,214.00
2019-01-29,216.09
2019-01-30,217.26
2019-01-31,221.20
2019-02-01,223.49
2019-02-04,223.23
2019-02-05,223.04
2019-02-06,224.36
2019-02-07,222.51
2019-02-08,225.21
2019-02-11,225.73
2019-02-12,225.75
2019-02-13,224.85
2019-02-14,225.41
2019-02-15,223.32
2019-02-18,227.10
2019-02-19,229.18
2019-02-20,228.99
2019-02-21,224.85
2019-02-22,224.90
2019-02-25,223.96
2019-02-26,221.48
2019-02-27,223.05
2019-02-28,222.65
2019-03-01,224.29
2019-03-04,227.91
2019-03-05,225.51
2019-03-06,225.25
2019-03-07,222.36
2019-03-08,222.57
2019-03-11,223.94
2019-03-12,224.51
2019-03-13,223.43
2019-03-14,225.47
2019-03-15,226.25
2019-03-18,229.61
2019-03-19,231.37
2019-03-20,230.42
2019-03-21,227.95
2019-03-22,228.80
2019-03-25,227.60
2019-03-26,230.56
2019-03-27,226.05
2019-03-28,226.03
2019-03-29,225.58
2019-04-01,226.43
2019-04-02,225.65
2019-04-03,223.62
2019-04-04,224.21
2019-04-05,223.91
2019-04-08,226.91
2019-04-09,228.62
2019-04-10,228.64
2019-04-11,227.39
2019-04-12,226.69
2019-04-15,226.70
2019-04-16,224.92
2019-04-17,226.07
2019-04-18,225.63
2019-04-19,226.10
2019-04-22,227.06
2019-04-23,225.39
2019-04-24,226.33
2019-04-25,225.56
2019-04-26,224.67
2019-04-29,225.10
2019-04-30,225.28
2019-05-01,225.46
2019-05-02,227.57
2019-05-03,226.85
2019-05-06,226.37
2019-05-07,225.26
2019-05-08,223.47
2019-05-09,225.89
2019-05-10,225.47
2019-05-13,227.58
2019-05-14,229.79
2019-05-15,232.73
2019-05-16,236.21
2019-05-17,233.99
2019-05-20,236.85
2019-05-21,239.15
2019-05-22,237.42
2019-05-23,239.50
2019-05-24,238.51
2019-05-27,237.94
2019-05-28,237.20
2019-05-29,236.49
2019-05-30,234.59
2019-05-31,235.63
2019-06-03,238.20
2019-06-04,242.42
2019-06-05,241.67
2019-06-06,243.49
2019-06-07,244.76
2019-06-10,249.18
2019-06-11,248.83
2019-06-12,243.69
2019-06-13,243.98
2019-06-14,252.57
2019-06-17,250.44
2019-06-18,254.27
2019-06-19,257.87
2019-06-20,255.76
2019-06-21,252.45
2019-06-24,260.62
2019-06-25,260.22
2019-06-26,261.13
2019-06-27,263.28
2019-06-28,262.79
2019-07-01,257.50
2019-07-02,253.98
2019-07-03,258.63
2019-07-04,259.29
2019-07-05,258.16
2019-07-08,256.87
2019-07-09,253.72
2019-07-10,256.54
2019-07-11,253.23
2019-07-12,259.45
2019-07-15,257.45
2019-07-16,256.62
2019-07-17,258.27
2019-07-18,256.64
2019-07-19,259.16
2019-07-22,261.58
2019-07-23,258.79
2019-07-24,249.97
2019-07-25,251.70
2019-07-26,248.79
2019-07-29,247.51
2019-07-30,246.72
2019-07-31,250.65
2019-08-01,250.68
2019-08-02,248.39
2019-08-05,250.53
2019-08-06,248.45
2019-08-07,251.33
2019-08-08,255.56
2019-08-09,252.42
2019-08-12,254.47
2019-08-13,254.63
2019-08-14,256.60
2019-08-15,254.61
2019-08-16,253.64
2019-08-19,253.82
2019-08-20,253.44
2019-08-21,251.16
2019-08-22,250.56
2019-08-23,252.76
2019-08-26,255.83
2019-08-27,254.64
2019-08-28,257.37
2019-08-29,258.92
2019-08-30,260.23
2019-09-02,264.32
2019-09-03,267.49
2019-09-04,270.81
2019-09-05,271.73
2019-09-06,270.40
2019-09-09,266.99
2019-09-10,271.56
2019-09-11,274.27
2019-09-12,274.95
2019-09-13,276.45
2019-09-16,271.84
2019-09-17,270.79
2019-09-18,268.10
2019-09-19,269.33
2019-09-20,273.66
2019-09-23,271.91
2019-09-24,274.42
2019-09-25,274.22
2019-09-26,277.23
2019-09-27,277.36
2019-09-30,277.37
2019-10-01,278.71
2019-10-02,279.04
2019-10-03,280.29
2019-10-04,278.64
2019-10-07,279.03
2019-10-08,277.69
2019-10-09,279.44
2019-10-10,281.16
2019-10-11,284.05
2019-10-14,286.09
2019-10-15,282.91
2019-10-16,280.14
2019-10-17,281.93
2019-10-18,286.91
2019-10-21,288.70
2019-10-22,290.64
2019-10-23,293.07
2019-10-24,291.43
2019-10-25,292.88
2019-10-28,295.92
2019-10-29,297.37
2019-10-30,299.17
2019-10-31,303.61
2019-11-01,305.70
2019-11-04,308.97
2019-11-05,309.55
2019-11-06,311.54
2019-11-07,309.49
2019-11-08,310.90
2019-11-11,309.07
2019-11-12,308.86
2019-11-13,307.45
2019-11-14,307.69
2019-11-15,304.40
2019-11-18,305.71
